Sentiment,SentimentText
2,"@stevecruzblog  It is so unfair, Hustlaball, US citizens working here, Personal Appearances Expectations, Prowler, can I do that there?"
2,"Changed my hairstyle,but it isn't good as it supposed to be~~N I don't think it worthed that much money..  hate that hairdresser~~;("
2,he just fully yelled @me saying dnt be so fcking stupid grow up! stop with this band shit then... throws the remote at me thnks love u2
2,"@powertwitter Not a fan of the layout change of hyperlinks. I don't like the indentation and, well, I'm clicking and no link shows."
2,My stomach is killing me do j can't sleep
2,@digicho I'm inclined to think it's stupid.
2,Hates untalented bitches being mean to my talented friends
2,Arghhh So annoyed-yet again gone 2 starbucks &amp; given skimmed milk instead of soy milk!! I can't have milk so hav 2 throw away! Expensive
2,@markbuchholz the non-Europers managed to dump the sun here! its gonna be a hot time now!
2,This is exactly y I hate driving thru dandy - sittin at lights next to a car of asians who r callin out to me &amp; 1 held up a knife  scum!
2,@AravindJose thanks dude. Being a low level business man its hard to get normal credit cards..also our place is not listed with any bank
2,@jaysun093  yes it is. Sucks don't it
2,why the fuck am I on twitter!!!
2,"On way to exam, very very nervous  bah"
2,"is tryna find her a 30 yr old junt with a 401 k, stable job, good home with an extra room 4 me and my baggage..so tired of u young dudes"
2,Dang you internet. . . Its been down all night. . .
2,@bb_nation just launched twittix v1.10 - not convinced
2,"im gonna die of a heart attack one of these days, if i keep going off to bed this pissed.  GGGGGGG'NITEEEEEEEE"
2,How freaking cold is it out in Sydney tonight...
2,woke up from bad dream.  grrrr
2,Any city person want to trade n live in the country? House comes w racoons n skunks livin under deck. *sigh*
2,I hate it when this computer screws up and decides not to play sound on videos
2,Waiting for my driver! Hate to wait!!!!!
2,A central lesson of history is that States are parasites which always expand until they destroy their host population. - Stefan Molyneux
2,@she_shines92 aww that sucks
2,@dragonflyeyes nick's voice still makes me wanna kill things
2,@chuybe again your fault  i didnt make u leave
2,I'm pretty sure Isis has a tapeworm.  So she's allowed to snuggle with me all she wants tonight.
2,got such sore feet
2,FUCKSAKE i shouldn't smoke so much stuff.
2,So damn tired! Another long day trw!
2,"just woke up, I'm starving"
2,@Epiphora I will never forgive you for burying the erotica. You're snuffing out our love.
2,"Had to fix bike chain on the way to work...arrived a filthy, bloody mess   lovely weather though!"
2,"wants to move to QLD already, this cold weather is killing me"
2,stuck in huge traffic jam
2,hates typing on a mac. wishing that i'll be done my english essay soon.  sleeeepy
2,"bah, i h8 waking up"
2,"i hate working, especially when the weather is good"
2,Have you ever stepped on a slug by accident? I just did  I hate bugs
2,Shit week all fucking week  off to the gym now with the worst headache.
2,my eyes are streaming!! i HATE hayfever  it's so bad even my tablets aren't working!
2,@GGSerena boo you didnt answer my text
2,"my mind is racing ... b/c of 4 words he wrote.  I hate him, but I hate her most. ... and I can't keep from falling for him"
2,Bluedart takes a shipment all the way before figuring out &quot;No Deliver&quot; and then bring it back! Databases anyone?
2,"Just been bitten by SmoothStreaming, it doesn't seem to work for my client's linux users...fan-fricking-tastic"
2,? MADAYA KA CHRISTIAN. BLEH!!! I HATE U  http://plurk.com/p/wy2yg
2,I hate this bit
2,This place blows! My UberTwitter isn't functioning here! Had to switch to TB
2,Cars been dropped off for service and mot  getting the train home! Hate public transport!!
2,Hydro drive abandoned after three miles
2,hmz... second most popular page on this governmental site is the 404 page... fail
2,@upcomingpixar Too bad we're in Sweden where Up isn't up on the theaters  here until October
2,"@jojototh @abduzeedo firefox ok, but opera and IE - footer is not ok"
2,@berkscub no sorry twitter sucks balls since the replys change  #fixreplies
2,"Shit shit, i didn't mean to dall asleep again, it's 9am, I wanted to be out by 9.30. Don't know why I'm so tired,I wasn't late last night"
2,Okay I'm seriously bored. I have nothing to do. I can't go out cause it's raining.
2,Up earlier because of a stupid orthadontist appointment
2,"@Sihm and the &quot;fuck  &quot; was because I dont get my gift!   I was SO exited about it, and it was sooo awesome..."
2,it should be.. not a wink &gt;.&lt;
2,; keeps getting such delayed responses. why is my internet so messed up?!
2,is not paying ï¿½8 per hr for Internet access so may be limited to Twitter via txt
2,"I remember when Vanessa first stepped on to the scene. She would give it up to the paps!  Now shes 2 famous I guess. Use us, abuse us!"
2,Was woken up by my screamin lil nefuew
2,As predicted i feel lyk shit  gahh i hate bein ill!! At wrk tweet lata xx
2,I feel so useless
2,awhile ago it freaking hot! now it's wet  turn off!
2,@x_Beckiie_x omg are you going to see it?! another reason to not live in devon none of the f***in cinemas have the film im so annoyed
2,Aaaaaaaa!! I hate fucking winshit!!
2,"Think it may be time for a  lemsip soon, having a cold really sucks"
2,@alexlomas Bastard! I want to be at the beach in the sun
2,I bruised my toe worse than my I did my finger. It fuckin hurts right now even with ice on it
2,"@ShiGGaShay - I only get bubble tea during the cambodian new year - only once a year  &amp; when i do, i stand in line for over 10-15 min."
2,@Sarahies I will be ok when I have been to the drs again today and got my essay done  x howre you?? x
2,Geography papers are so boring!  I hate revision!
2,"urgh, my head is banging."
2,@robinlefeber Ojee! That sucks...
2,Oh fml its probs gunna be at shepards bush  i hate it there
2,Anyone got any remedies for neck pain? Haven't been able to turn my head properly without a bad twinge for a few days now
2,My record player has decided to die. Why on Friday night? Sad E  http://twitpic.com/667a4
2,I can't sleep ugh!! and I have shit to do all damn day tomorrow. Wanting to take a sleeping pill but I know Ill get up late
2,@maddieprior mother is hogging the TV
2,Hates headaches! Maybe I'm not ready to rock
2,@razzbingo britain is shit
2,@nicko236 It was an app that changed your wallpaper to one of several hundred at random intervals. It's hard to find good wallpapers.
2,"trying to get used to twitter, i have a cold"
2,preparing for my spanish.. BAAAAAAAAAAH
2,I am so damn hungry it's not even funny!
2,@cynimarie p.s. There is such thing as having too much sushi! Bleeeeah!
2,What a gorgeous day!! And I'm going to be stuck in a lab for the next 9 hours or so
2,i'm sick of waking up and feeling exhausted
2,hate this fucking cold. i can't stop sneezing. and claratyne only works for an hr or 2
2,in the mailbox already for 2 hours
2,@JeremyTheXIV i take it you're not a fan
2,@lordofleisure Will have to it's only across the water and all. Just damned expensive
2,i can't studyyyyyyyyyyyyyyyyyyyyyyyyy  i have an exam tom
2,i know i was wrong. maybe i shouldnt did all of those fuckin things like that
2,Hey now that I'm on a roll everybody in twitter-ville is sleeping  grrr I never WIN :/ http://myloc.me/1Y2J
2,"Sick, sick, sick. This sucks. i can't even breathe properly"
2,sick of having constant bad dreams  grr
2,@Jenniferlai7 What can you say about Jayk??I'm pretty pissed at pretty much everything right now
2,trying to draw some manga/anime for our new website ... very bad idea!   http://bit.ly/k6iOv
2,Aww.. I lost 3 followers.  FOLLOW ME !
2,don't want to go!!!
2,"@nixsight  yes indeed, makes it a bitch to try and design universally"
2,IS ANYONE AWAKE?!?!?!?! oh my god i am dying here. i want to go to SLEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEP. :[
2,"@gerald_d I can't view anything, Gerald. Not only am I banned, I can't even read the damn place."
2,I am NOT in the mood for a long car drive
2,http://bit.ly/147HEU  - don't judge me. tucking myself in tonight  mogwai on repeat
2,Getting very frustrated by people who don't know what they want... can't wait to go home tonight...
2,@tweetie Why do I have to enter my registration details every time I update?
2,@CheskieBear gosh! i hate it. my school will start in monday too.  and my classes will start 6.00 and end at 12.00 i'll never had a chance
2,"@lordlucan i had terrible trouble with 'sp' words as a child, would drop the 's' pider, pade etc, needed lessons. bad memories"
2,@GarethCliff Oh stop boasting already.  I've got a horrible piece o' crap cellphone.  *pulls a tongue*
2,hates having to be at work for six am
2,Fed up today        No-one's available for comment
2,@Tolman21 I was asleep until my brother woke me up asking me if I ate the rest of the frosted mini wheats. I can't go back to sleep.
2,@luketurcotte Not having Hulu in Germany sucks
2,I can't think of a way to express in 140 chars how disspointed I am with the advertising on Lifehacker's Why I Didn't Buy A Mac article.
2,"want to read twilight all day, not work at the stupid cher function"
2,"@EricMM76 What's sad is that I actually had to google that term. That sucks, tho."
2,not sure why I can't get tweetdeck to work on my computer. want to know what all of the hype is about
2,suffering benadryl hangover this morning and a killer headache.... ugh!
2,@gprado Awww I HATE that one!!
2,@KinanLW I live in the Philippines. &gt;.&lt; and honestly i wanna live somewhere with snow!!
2,"sorry paul scheuring, but prison break series finale sucked... in so many levels"
2,ugh damn! my usual babysitters graduation is on Wednesday and I just got a meeting request from my boss during her graduation
2,school is so pointlesss. seriously though. 7 days of school left and all we do is watch movies and make powerpoints. let me leaveeee
2,&quot;I'm giving up on you. I don't care how you mess up your life now.&quot;... :'(
2,"@cskly Kev, fuck off! I'm stuck in Westgate working"
2,My generation is too fucking apathetic to party down in the desert. 30+ knows how to have fun and my age group is generation myspace?
2,I never get invited to go anywhere
2,"Sighs, well I accidentally clicked back space on my mouse"
2,I hate packing
2,Seems like everyone I know is asking for computer help...   kill me now
2,When r these DAMN exams ever gone b over and done with?  i wanna b out in the sun
2,unemployment office sucks
2,Can I get some gd news for gods sake
2,I am doing Geography Revision on Earthquakes!  How Boring!!
2,What a burden. Abit of a fail lunch with Dan
2,"Right, fuck the whole Twitter silence experiment. The last four days have been murder with the inability to mouth off"
2,THE SUN IS SHINING&lt; THE SKY IS FACKING BLUE&lt; TELETUBBIES? I HAVE TO FUCKING WORK.
2,@Jimmers31 U so dirrrrrty... Why oh why did I pick the Hawks  I figured I needed a longshot and they were a better bet than CAR
2,"super late for work, and got an earful from the PSYCHOPATH. GRRRR! Day, please get better"
2,@jojeda I'm a minute in and I want to strangle the used car salesman doing the presentation. Is he related to the ShamWOW guy?
2,rt : @LiLi214 ughhhh got fuckin pulled over for talkin on my cell in a school zone  FUCK HIGHLAND PARK POLICE rude mofo
2,Im sure the 5 ppl who came in after me will be seen by a dentist before I will
2,"@dmolsen Gain an instant follower, just use the #tits tag in a tweet. WTF? Lesson learned, Summer of Todd to get a new *official* tag."
2,"Stuck in an office, red hot"
2,Really? 87 degrees as the high and I'm on my way to work?!?  hagg lake tomorrow is going to be especially bomb sauce!!
2,http://twitpic.com/66mw1 - My poor car
2,@chellemariee I have my 830 class  fuckin school! what time you work wed? if jade comes ima have to get her in antioch at amtrak.
2,@iskrin rubbish!
2,Some idiot just crashed into me on his bike.  Now my bike has a small dent in it and I have to buy a new set of pedals
2,Locked out of my fucking house!
2,Trying to recover photos after a problem between Windows and my XD card. Result: shots are all half visible  damn Microsoft...
2,i hate history coursework sooo much
2,"just got a haircut, NOT happy!"
2,"Tweetiful people, I am sick."
2,@VVbrown It just sucks that I'm stuck in an office  but I have you at Selfridges to look forward too.
2,@Andy_Hawk @andy_sims works sucks without being able to stream KWOD
2,i hate feeling like this about him  i need a break away from everyone... as soon as exams are over i'm defo off to portsmouth for a bit
2,"EVIL CREDIT CARD COMPANIES!!  God, and just when I was starting to *build* my credit again - I get this stupid 'ding' from them!"
2,Gahh ! This weather sucksss !
2,I really like how the weather widget on imac and iphone always predict different weather...not!
2,@ryanmtedder He is the truth! But what about Maxwell? You can't forget the future father of my children!
2,"urgh, i really hate that medicine"
2,feels so used I hate guys grrrr
2,@erinealberty that sucks!
2,@ZomberellaMcFox not a fan
2,Kyles going out of town this weekend  play time wif my fwiends. Rawrrr.
2,@principalspage Grrr. We don't finish until July 3rd.
2,"can't gauge the time of day in my office anymore... It's worse than a friggin' casino in here... no waitresses, smoking, or booze"
2,@chevale my internet is being a ***** again!!! wtf. i think im gonna sleep afterward. internet is driving me crazyyy!
2,"Back in Glasgow, stuck in traffic on the M8"
2,@BrittanyASnow omgsh i know  i'm dealing with that rite now. its no fun!
2,Getting ready for week  Its too nice today to be stuck inside working!
2,I hate going to the dr  just wasted 1 hour and a half for them to say my back pain is probly depression or stress. Duhh! I need it fixed
2,FML. . .i have the worst paper cut on my knuckle from all the papers i was handling. i hat this damn research paper!!!
2,i HATE U.S. history
2,"aahhh! nyc placements have started to come out, but it looks like upgrades have to wait yet another two weeks for placements! dreadfully"
2,lousy mofo landlord.   need to focus on kid's packing but cant . nevermind sew sleeping bag
2,Ugh! I can't access through my mobile web!
2,@lishreece She has her perfect moments. She just broke one of the tiles on the floor in the hallway. I don't find her very perfect now.
2,@yerex UGH I HATE QUEUEING
2,Weather sucks!!... It's raining again!!
2,hates this weather
2,FACT 1: iHate DirecTV OnDemand w/a passion that burns w/the white hot intensity of 1000 suns. FACT 2: iMiss Comcast. Like a lot
2,Yukky  Rainy Friday
2,I was awoken by loud banging and it continues all day  Good thing I got an early rest last night!
2,@TheColorAbi That sounds shitty too.
2,"@To_The_Moon Hiya hun! It's just not my day. Dentist appointment (ouch!),notebook being a bitch. Feeling sick  How's you?"
2,Infamous should have arrived today. But it didn't...
2,@davenavarro6767  it so sucks not having fast internet   dial up sucks everything takes to long to load no way i would have won
2,@Aubs my thoughts exactly re: leaving my 3 dogs. They al hate when they see the luggage come out
2,@db412 Amen to that! My vitamins made me so ill  I felt better before i started taking them!
2,@LAKEVIA @kingdobson dont listen..he do him..but I tried not taking a nap yesterday and I still was up til 1am and than I got up at 7am
2,i have no idea wtf im doing
2,i hate the biatches of this world
2,I hate when it's cloudy. I either want it to be all sunny or raining. It's cloudy
2,I have had it with job hunting. I try all day and nothing works  I bet I couldn't even work at the strip club because of my cider belly!
2,@LRon_Jaii :-S weirdo leave him alone
2,"ow, I just rolled over my toe with my desk chair."
2,@RoTone u suck! had i went to jail i couldnt tweet anymore
2,Got the sniffles   I SO don't want to get sick - I don't need this.
2,"Just got woken up by my mom... Our ENTIRE first floor is flooded. All our furniture, curtains, moms expensive rugs.... Soaked and ruined"
2,@mcpactions bugger didn't know that  shame people have to stick there nose in!
2,I HATE FLORISTS  No rose for cassadee tomorrow now =/ fricken fag florist people ={ hmm..need something else...hmm...
2,@doug251192 not impressed....! it might go away if you complain too much!  x
2,i hate my new section this school year.. huhu..
2,Stupid kubuntu keeps on freezing on me. I thought linux never freezes
2,"@charlej47's going to Disney World, lucky bitch."
2,"TGIF I don't like 12 hour workdays  I need to stand up, run around 4 a while.... too much sitting!!! Plus, I have honest ade tea 2day! YAY"
2,@EddieMalone yeah sucks eh!
2,"@michelleflores Michelle, I slept for 11 hours last night. I'm still stick with this fever."
2,ive very picky about what i put in my mouth. i hate onions. they make me cry  )
2,in about half a hour i'm going to my english lesson...guess i'll have to wait...and wait for a couple hours so i'm over with it.(( :S   ))
2,This class is really long and I'm really getting hungry
2,GIVE A HATER A Hug ? Why would you do that? I don't like mwean people
2,@trvsbrkr it's not working here
2,Stupid MSN It wont let me onnnn
2,"so disappointed with human kind   &quot;What's wrong with the world?&quot;  I have five girls in the garden, innocently enjoying the good weather..."
2,Working  god I hate it haha
2,@sarahchambers19 Ooo you is back!  Good time? and argh! It hurtssssssssssssssssssssssssssssssssss!  Xx Hate headaches!
2,fuck you ipod for freezing when i need you most
2,@daisyamy me too i hate revision
2,@Cheapflights_uk  o2 - train from Bristol to London. It's terrible - and no wifi
2,@Katt53 no news on the kid. They can't find the parent!
2,stupid HIP!! I hate you!! And I can't even break in my new kicks!!!  GRRRR!
2,@RobbiedaKid no I was too slow  I hate getting the trailhead then not getting in.
2,just thought about how unfair 3 ppl have been 2 me n got depressed again  HATERS!!!
2,A thursday. Is that REALLY necessary @jonasbrothers ? Have u ever heard of school and horrible mums
2,"We waste way too much paper @ the office... for nothing worthy, that almost disgust me"
2,im tweeting... this is so hard... i dont get it...
2,@Cyhwuhx You look nothing like your Twitter avatar!
2,hate living down here in fl. missing GA like crazy...like they say you dont know what you got till its gone  GA on my mind
2,i have geographie next  and I HATE IT!!!!!!!
2,I hate that I am so stinkin tired everyday!  It's so hard to get up...I thought I was supposed to start getting energy back now.
2,fuck you tony
2,"Is waiting, yet again. please, just let this to be over"
2,Open office &quot;writer&quot; is weird. I need Word to open word documents correctly
2,Shower. Then back to bed. So sick still.
2,Weather sucks. APUSH filming has become a maybe  At least banquet is tonight
2,im grounded tonight  i hate stupid silent mode
2,Then back to fucking school
2,"@ThePaul it's a modded 360, so you can't send it back?  That Red Ring of Death sucks!  It took weeks to get mine back from Microsoft."
2,My new car is already giving me problems  That cant be a good sign.
2,@t0ns:  nou moe... stomme banken/crisis shit :S
2,@CapAtomyc That link isn't working for me for some reason
2,Just dropped my sistah off @ lax.    #fb
2,@huma_rashid reeeaaaally... why though??  ew i hate stockings
2,has not finished the bio mols mind map  stupid sheet hid sections from me on the back!
2,So booooored  I learned this though! ????????
2,Worst day ever. And its only noon.
2,i want a ghd straightener but the shipping costs 50 pounds? NO DEAL!
2,"@thenk83 I've been waiting about the same time to get in, its whenever they feel like it..."
2,Son of a bitch...my media thing that streams music from home isn't working again  Why can't itunes play music from my iphone
2,@AnnieOleary its not a starfleet one  its not even a romulin one  its like the random one i dont remember ha. and you cant wear it! lame
2,@WhitPR lol... i've been in Bk for over a year... going on 2 and u haven't come yet!!!
2,"I told andrew that JT is going to cameo @ MTV movie awards. He said, &quot;he's pissing me off.&quot; guess they're in a fight"
2,"Frustrating when u r in the mood, but your partner is at work. Ugh!"
2,"@EllipticEye  ....what did she EVER do to piss them off?    I thought you just meant casting-related wank, not more of that crap."
2,Last Friday of Highschool...that's intense! One more test to go...economics. Ewww man!
2,Ugh i hate not having my car!! i miss you my little ford focus!!!
2,i'm getting ready for tonight (teachers dinner on the beach!) but it's raining and i hate this!
2,French isn't meant to be taught to asians
2,"Damn, need to replace MacBook display. CHF 670 for work and hardware - almost half of the MB price"
2,So I got the day off cuz I had hundreds of things to do....then I woke up with a f*ckin migrane...there goes my day in bed
2,@Natalie_McLife yeah that is the one thing i hate about tweetdeck
2,Just look @ this hellacious desk...good grief  http://short.to/cevd
2,I hate hiccups
2,hates putting in new contacts
2,English exam! Bleh i hate vocab
2,"Holy crap...Sharapova is taking a beating from an unseeded qualifier...ok, o back to doubles!"
2,@tylerakira - ughhh!!! have to go back there tonight
2,"Today i Know, My Life Is Empty...  Thats sad but real!!"
2,@brooketastic my keys were cracking and crap. I kind of miss my old phone already.
2,Too hot. Station isn't packed but train packed. No windows open on train. Roasted sardines.
2,"@socialcalamity Haha k we should stop here. If not, it's going to turn into a bitching section. Ohwell, my parents just came home"
2,"grr!  i hate being damn near forced to go places.  especially to sit on a bus for an entire day just to sit in a house in podunktown, va"
2,My TweetDeck is languishing in API Hell. Again.
2,@lelebaby21 @JazzyFiierce u guys are soo unfair smh...
2,"Oh god, a moth was living in a fucking power outlet!  (Actually, my PowerSquid.)"
2,@Hatz94 me too. I hate my computer so much..
2,so much for an amazing day...some pervert just ruined it
2,my feet are cold.....i hate when my feet get cold
2,"my zoids torrent crashed after 8 hours of downloading.  it was only 6% done at that time, because apparently i'm the only zoids fan ever."
2,"FreeSat's coverage (Sky dish) is really, really bad at the moment, blocks all over the place, really annoying!  http://bit.ly/191TpR"
2,projects suck
2,And my basketball is flat and there was a massive spider in my pavement chalks  Now the sun has gone in. FML.
2,"@ZomberellaMcFox if I do that, I'll have no pc"
2,having a reli gd holiday .. buh now have to revise  x
2,@Karmina13 what's up? what happened? DM me if you need to. TXT on my phone is defunk'd
2,"Hello!Im back andIm drunk,  and as much asI love my friends,I hate how they unintentionally make me feel inadequate.Ineedhelp"
2,Jealousy makes u into a different person ... I freakin hate being this way  gotta suck it up I guess
2,Had the hottest and stressiest day at work  f the area manager. So happy to be going home!
2,@Devotfeige man that sucks.
2,@danipoynterjudd  its awful. Xxxx
2,oh i hate friday evening.
2,"@KatieJaneWatson Oh, I forget things you see. Ahah. I hated that! It creeped me out."
2,@wilstobbart I'm still at work
2,@NikkiStixx @valentinamia omg you guys will know when I'm getting nasty!!  My head hurts
2,Waiting in a long line at chick-fil-a
2,I need a blankie  this trains an icebox
2,Came home after getting ratty in a shop with the staff and a blister on the foot. Meh
2,Flip flops are a menace! I've cut one of my feet  Ouchies.
2,@redhalo_pax That sucks.
2,Just here at work........just got out of a meeting with my staff.... I had to be the big bad boss today.
2,why the hell is it raining!! i hate the rain.
2,"@hyper_baffoon ooh if youre on the computer making your playlist come online pls, im bored now that ive blocked everyone again"
2,Twenty minutes on a fucking call you would think that the person would mention there is already a trouble ticket investigating the issue
2,"@frostedbetty Oh, I'm so sorry. I feel your pain. I can't kill them either, and I'm always the one that finds them. Why is that?"
2,ahh I hate being sick  Watching atonement! and sleeping
2,@beachnerbum I hate June gloom. I was getting so excited for the beach.
2,1 week before the palm pre comes out and my centro dies. I have a temp phone but my contacts aren't transfered yet. #sadpanda #fb
2,God I HATE scary movies. They are not fun at all. I'm such a wimpy.
2,"ebay should just die! after not using my account for 4 years, i cant unlock it. and their support is dead, aka: auto-hello-scripts"
2,@celticfish this is a travesty
2,6 freakin days!!  Just a thought...what would I have to look forward to after this?
2,"left school just now. my new dress broke, the strap ripped off"
2,Got the keys to my new flat - gorgeous weather for weekend - and i'm spending it &quot;PACKING&quot;
2,"I am up, and having to deal with another rainy day  What the hell happened to summer, its so freakin cold!"
2,Just got to work  Today is going to be another long ass day!
2,Walking to class. I hate not having a bike....especially mine.
2,@keirkafka I love it. Tell me it didn't match my shirt perfectly. Can you just not move PLEASE? What am I supposed to do without you?
2,I'm drawning in emails
2,"I had to postpone the photoshoot. Stupid Wisconsin weather. Why can't it be sunny? Working out, tanning, preschool grad night, then out!"
2,last night in cork  and come tomorrow i wont even remember it... double sad face  haha... in the words on lily allen.. NOT FAIR!
2,Grrr..stupid internet connection ruined a great scrabble game
2,Geez I'm hating bein at work till 10 on a day like this I feel like its a wasted lovley day
2,@bitterpurl I don't even look at their fabric unless I need polar fleece.   It's worth the extra $ to go to Needle and Thread.
2,"Today in the friendly game one asshole hit me in the knee. Now, I'm lying in bed with a heating cream (stinks) and ice. bore very much"
2,OMG The LG KC910 touchscreen fone is such a pile of shite!! Roll on new contract in 18 months
2,@JuiceOwens WHATS THE VIDEO?? I CANT WATCH IT!
2,is so gutted she can't get tickets for pink!
2,"is somewhat irritated by people coming up to me and asking if I'm so and so from TV, or that I look familiar. I thought I was original."
2,The trains turned into a microwave
2,"I'm really getting sick ugh Fuckin nursing homes! Laying in bed, might go run later, watch some more movies with Austin. Sara &amp; Sami left"
2,This is slowly going to drive me crazy i hate leaky faucets they're frustrating! I'm ready for a nap but there's no naptime at work
2,Never before in the field of human conflict have so many hard drives died on me.   What a waste of a day.
2,Going to shawnee........I hate the long drive there...i just want to get all this paper work over with
2,@MoneyMakinMatt shut up fool ....where you been at??? i dontlike the fact that you keep abandoning me
2,"@StaceyVPofWC i was sent home yest from work, when in again today but feel like hell and burning up with a high temp, got it off hubby"
2,Lost at bowling again  why do i suck
2,"So hot today =_=  don't like it and i hate my new timetable, having such a bad week"
2,http://twitpic.com/66xlm -  hate when my PARKED car gets hit
2,@teamincredible ALL white shoes make me cringe  . White shoes give me pause.
2,My mouth hurts from this stupid retainer!!
2,"Oh god, I want to blow up my tooth. It hurts."
2,Is UPS like the cable company and doesn't show up til the last possible moment? I'd like to take a nap before school gets out
2,"@CaronsBeachHs  Still dealing with quite a bit of pain, will jump off here soon to lay down,very frustrating  Thanks 4 asking"
2,@RobynHumes Can't  Bro on laptop &amp; Salm on comp! Me stuck with Wii :'( xx
2,is fed up of stupid bots adding me
2,Just finished reading Chuck Palahniuk's &quot;Pygmy&quot; and kind of hated it. I'm really disappointed; I had pretty high hopes for this one.
2,Hanging out at the San Fran airport. Got a few hour wait until I go anywhere...BTW SFO's $7 wifi is garbage.
2,On my way 2 work damn sinus headaches suck
2,Got tired of the kitchen being uninhabital so swept and mopped the floor when its dry I'll do the work tops
2,"Sitting in Mrs. Martins class, youtube is being stupid. and i REALLY want a popsicle!!! jealous of Sara"
2,@Mezzie1221 you are a slow answerer!
2,@cre8tn You and your Yuotube links.  DENIED at work.
2,#itsucks when everyone but the one i want to text me is texting me!
2,Youtube is made of fail right now. Or maybe it's just me that it hates.
2,@soniei argh. I don't like ebay. I got outbid at the last second
2,Not a bad back 43. Piss poor front tho. 90 still unbroken
2,Goddamnit! If we live in an age of constant communication why can't anyone return a text
2,"ï¿½anisalovesu me too. I am so so upset,especially because i fear i won't get a Jared hug tomorrow"
2,Uploading a 1Mo video with microb and on 3G Network in the train is really slow
2,sometimes i got tired dealing with my own dilemmas..
2,@orbitaldiamonds That drives me nuts.
2,Shit. My friend's in such a state and I don't know how to help him. Nothing I say seems to be helping and I wish I knew what to say
2,"@sierraphares oh! Yeah,your mom told be about that.  I thought you meant his twitter ID &amp; I was very confused. That sucks. Sick."
2,Ughh. That Miley creature song has infested itself in my brain!
2,I hate my life
2,hates these khaki pants! project to do todayy
2,Dear Allergies.. i hate you.. please go away...love always... your victim..
2,i JUST fucking cleaned the whole kitchen....and the asshole comes home &amp; is going to make a mess of it...my mom didn't even get to see it
2,John making me wear a mask and gloves at work cause I'm sick. Says he doesn't want to catch swine flu.  http://yfrog.com/02mxjj
2,hut myself in the face with a hammer earlier by accident  obviously it hurts.
2,"hates the everything about  seafood.. just so happened to serve lobster in the chow hall... noooowww, I gotta headache.. ugh! smh..."
2,ScREW MY PHONE. ITS BROKEN. DONT BOTHER TEXTING.
2,"I want to shoot Viva Hate... this is only the second time since I got my new camera I've had a chance, and the other was pitch black"
2,at f***** work  .... want somebody to come ???
2,"I don't like the heat, as global warming will eventually destroy the Earth, and the sun will inevitably eat up our planet,  grim"
2,Busy busy bee.....  I wish I didn't have 2 do laundry! Worst
2,"I hate: midgets! Smfh! Had a dream I was fightin 1 LN in Boston Market, turbull! He kept head bunting me"
2,@nick_carter  Ey boy!! I canï¿½t see the video because youtube says me :The vid is private. Why?  I want to see it. Besos grandes guapo!!
2,Ugh.. Fricken Internet is down. Can do like 0 work without it. I want back in college just for the connection
2,I really ain't woth a f*ck. I can't do anythin right.   What's wrong with me?
2,Sad making! Bought Guitar Hero Metallica for my hard working soldier and it is not reading disc!
2,"@thebookpolice actually, in Sweden the IKEA's do have rooms to stay the night. Not here though, I'll have to stay across the street."
2,Almost all are here now! Tomorrow at 8 we start! 291km's of mud  - http://mobypicture.com/?zx33t1
2,Hate I am going to miss the tweet up this weekend
2,Ready to kill myself  i hate history
2,"YESSS, FLASH IS BEING SHITTY TONIGHT!  It.........takes.................time...........to.........open...........a..........webpage......"
2,and this terrible cartoon that's supposed to be mexican.
2,@TinaBinaTooReal not funny he profiled my ass. Like wtf? I'm still kinda heated. Ugh
2,both electronic keys stopped working. there is no keyhole! cant get in my car. so much for technology
2,I hate crowds   http://tr.im/mONi
2,"It's the weekend, its sunny..... and I got another puncture!!!"
2,@followfrankie u feeling urself so much u cant say hi???  me no likey u
2,someone WOULD give a speech about loved ones in the hospital. Stupid COMM class
2,i don't know !!
2,I hate the dentist
2,@vamp411316 haha that sucks! actually mine is worse. mines ft math  eww
2,lif's unfair....luk wat it did to ma frend...i m so hating it
2,"@debbieseraphina not very effective for me  i am stuck! i either sit up, let it cramp or lie down and pay the consequence later. EEPS!"
2,wow. i just install twitter fox. I am tired to keep refresh my browser
2,DIDO &quot;US 2 Little Gods&quot; http://ow.ly/9UIn &quot;Just this moment/ Let it all stop here/ I've had my fill&quot;...words that make you panic...
2,This is getting on my nerves. I cant change my pic
2,Tummy hurts  oh noes
2,"specially when you're already burneded. wore mums shoes as well, and now im all blistered. it sucks balls.."
2,Well its a good thing ''march'' wasnt very long and i didnt like it...cuz its deleted. Ugh
2,I so hate riding the bus. 1) It's a damn sauna in the summer! 2) Like could it kill the guy a few seats up to shower once a month??
2,have to return my sideways. fuck meds and bills.
2,Hates having broken wrist and has PE next ugh
2,"I BET BLACK PLANET, LOL, I DIDNT HAVE A PROBLEM WITH IT, BUT SHE WAS UGLY."
2,So bored in chem n im super hungry! Ugh
2,"GAWD, I'm so tired still! I have to move out of here into my new place by 5:30 PM, cause I work.  So stressed! #FB"
2,Stupid idiot who ran a stop sing and almost killed me and my car!
2,why bother @ing at celebs? eh? cause it's almost like talking to them
2,I really hate revision
